abandon oneself to something	to yield to the comforts or delights of something	The children ABANDONED themselves TO the delights of the warm summer day.
retire from something	to withdraw from something (Usually to terminate a working career permanently)	I retired from the company early. When do you intend to retire from your job?
retire something/somebody from something	to take someone or something out of service permanently	The company retired the vice president from the job and gave it to someone else. It is time to retire my automobile from service.

retire on something	to quit working and live on something or a particular amount of money	I already have enough money to retire on. I cannot retire on a sum like that!

retool for something	to prepare oneself for a different kind of work	He decided to retool for a new job in the computer industry. I am too old to retool for a job like this.
retool for something	to set up with new or altered tools for a different kind of production	The factory was closed down so they could retool for next year's model. How soon can we retool for this new line ofproducts?
retool something for something	to set up a factory with new or altered tools for a different kind of production	The manager decided to retool the factory for greater efficiency. We will retool the plant for next year's models.

retrieve something from somebody	to get something back from someone	I hope I can retrieve my book from the person who borrowed it. We were not able to retrieve the lawn mower from Fred before he moved away and took it with him.
retrieve something/somebody from some place	to recover and bring back someone or something from some place	The mother hurried to the school and retrieved her child from the classroom. I retrieved my cat from the well into which she had fallen.

return from	some place to come back from some place	I just returned from a research trip in the Amazon basin. When will they return from their vacation?
return something for something	to give or payback something for something	The clerk returned the correct change for a twenty-dollar bill. I hope that the product returns good value for my money.

return something/somebody to somebody	to give someone or something back to someone	Please return my tools to me. Would you return my book to me soon?
return to some place	to go or come back to some place	When do you plan to return to your home? I will return there when I have finished here.

reunite something/somebody with something/somebody	to bring someone or something together with someone or something	Mary was pleased to reunite Sally with her sister. I reunited the lost cat with its owner.

rev something up	to make an idling engine run very fast, in short bursts of power	Hey! Stop revving it up! I wish that Tom wouldn't sit out in front of our house in his car and rev up his engine.
rev up	to increase in amount or activity	Production revved up after the strike. We're hoping business will rev up soon.

revel in something	to get great pleasure from a situation or an activity	She usually got the jobs she wanted, and she reveled in them.
revel in something	to rejoice or celebrate about something	All the children reveled in the fresh, warm, spring air. Tony reveled in his success.

revenge oneself (up)on something/somebody	to retaliate against someone or something (Upon is formal and less commonly used than on)	There is no need for you to revenge yourself upon Walter. It was an accident. She did not know how she would revenge herself on Joe, but she knew she would.

reverberate through something	[for sound] to roll through or pass through a space	The thunder reverberated through the valley. The sound of the organ reverberated through the church.
reverberate throughout something	[for sound] to roll about and fill a space	The thunder reverberated throughout the valley. The noise of chairs scraping the floor reverberated throughout the room.

reverberate with something	to echo or resound with something	The hall reverberated with the rich basso voice of Walter Rogers. The church reverberated with the roar of the pipe organ.

revere something/somebody for something	to admire or venerate someone or something for something	I will always revere my dear aunt for her devotion to all of us. We have always revered his lovely gift for our little kindness.

revert to !

review for something	to study material again for something, such as an examination	I need some time to review for the examination. Have you had enough time to review for your speech?

revolt against something/somebody	to rebel or rise against someone or something	The citizens were gathering arms, preparing to revolt against the government.

revolted at something/somebody	sickened by someone or something	I was revolted at Frank and his behavior. We were all revolted at the scene of the bloody highway accident.

revolve around something/somebody	to spin or move around someone or something	Do you think that the whole world revolves around you? The moon revolves about the earth.
revolve around something/somebody	[for people or things] to center upon someone or something or to be primarily concerned with someone or something	The way all of this is going to turn out revolves around Bob. The success of the picnic revolves around the weather.

reward somebody for something	to give someone a prize or a bonus for doing something	I would like to reward you for your honesty. She wanted to reward herself for her hard work, so she treated herself to a massage.

reward somebody with something	to honor someone with a gift of something	She rewarded the helpful child with a chocolate chip cookie. He rewarded himself with a night on the town.

rhyme something with something	[for someone] to make one word rhyme with another word	I need to rhyme tree with some other word. Any suggestions? Can I rhyme good with food?
rhyme with something	[for a word] to rhyme with another word	You can't use house in that line of the poem, because it doesn't rhyme with mice. The last word in your poem doesn't rhyme with any other word in the poem!

ricochet off something	[for some rapidly moving object, such as a bullet] to bounce off something at an angle	The bullet ricocheted off the wall and struck the gunman. Bullets were ricocheting off the walls from all angles.

rid (oneself or something) of (something/somebody)	to free oneself or something of someone or something; to deliver oneself or something from someone or something	The boys were not clever enough to rid themselves of Tom's little sister. Will we ever be able to rid this house of spiders?

ride of something !

ride on somebody/something !
ride on	to depend on	His reputation is RIDING ON this deal working out.

ride off	to go away on a bike, horse, etc.	She got on her motorbike and RODE OFF.

ride out	to survive a difficult time	They managed to RIDE OUT the recession.
ride out/weather the storm	to continue to exist and not be harmed during a very difficult period	When smaller companies were going bankrupt, the big companies with wider interests managed to ride out the storm. It remains to be seen if the President will weather the political storm caused by his remarks.

ride up	to move higher on the body (of clothes)	Her skirt RODE UP when she sat down.

rig something up	to prepare something, perhaps on short notice or without the proper materials	We don't have what's needed to make the kind of circuit you have described, but I think we can rig something up anyway. We will rig up whatever you need.

rile somebody up	to get someone excited and angry	He yelled at them and riled them up. They left quite angry. He riles up everyone he talks to.

ring back	to return a phone call	I phoned and left a message this morning but she still hasn't RUNG me BACK.

ring hollow	if something someone says rings hollow, it does not sound true or sincere	The claims they made two years ago that peace was just around the corner ring very hollow now.
ring hollow	to cause an organization, system, or activity to fail or end	A knell is the sound of a bell being rung slowly to tell people that someone has died (often + for). The new superstore will sound the death knell for hundreds of small independent shops (sometimes + of). The closure of the local car factory tolled the death knell of the town.
ring hollow	to seem dishonest, not true, or wrong	The Rockets sounded like a defeated team - they talked of the possibility of a comeback, but the words rang hollow. Her characters and situations all ring false and her movie just seems painful and pointless. Usage notes: often used in the forms a hollow ring or a false ring (a dishonest or not sincere quality): Her story about the hostages is certainly exciting, but it has a hollow ring.

ring off	finish a phone conversation	Dave RANG OFF guiltily when he saw his boss coming.

ring down !

ring up	to telephone	Helen RANG me UP earlier.

rinse out	To rinse the inside of	Rinse out that kettle before you fill it with water.
rinse something down (with something)	to wash something down one's throat with a liquid; to follow something that one has eaten with a drink to aid its going down	Alice rinsed the cheeseburger down with a milkshake. She rinsed down the sandwich with a drink.
rinse something out	to clean cloth or clothing partially by immersing it in water and squeezing it out	Can you please rinse this rag out? It's all dirty. Please rinse out your clothes to make sure there is no soap left in them.
rinse something out	to clean the inside of a container partially by flushing it out with water	Rinse the bottle out and throw it away. Rinse out the bottle and throw it away.
rinse something out	to launder something delicate, such as feminine underwear, using a mild soap	I have to go rinse a few things out. After I rinse out some things, I will be right with you.
rinse something out of something	to remove something from something by flushing it with water	See if you can rinse the dirt out of this jacket. I can't rinse out the dirt.

rinse something with something	to flush something with some fluid	You should rinse your clothes in milk or tomato juice to remove the smell of the skunk. Please rinse the stain with cold water.

rinse something/somebody down	to wash or clean someone or something with water or other fluid	I rinsed him down for an hour and still didn't get the smell of skunk off him. I had to rinse down the driveway.

rinse something/somebody off	to wash or clean someone or something by flushing with water or other fluid	Mother rinsed the baby off and dried him with a soft towel. She rinsed off the baby.

rip into something/somebody	to attack someone or something by ripping	The raccoons ripped into the trash bags, scattering papers and stuff all over the street. The horrid murderer ripped into the helpless victim.
rip into something/somebody	to criticize or censure someone or something severely	The drama critic ripped into Larry. The critics really ripped into Larry's poor performance.
rip off	to charge excessively or obtain money unfairly	Tourists get RIPPED OFF a lot when they don't speak the language.
rip off	to cheat; to swindle	Don't go into that store - the owner will try to rip you off.
rip off	[for something] to tear or peel off	My pocket ripped off, and my money is gone now! A piece of the bumper ripped off my car.
rip somebody off	to cheat or deceive someone	If your kids lie to you, you feel emotionally ripped off. She offers advice on how you can keep restaurants from ripping you off.
rip somebody off	to steal [something] from someone; to cheat someone	That merchant ripped me off! She rips off everyone. He admitted he had ripped off a drug smuggler and blown up his boat. I have a great idea for a book, but I don't want the publisher to rip me off.
rip something off	to steal something [from someone]	Two students ripped off a fund for leukemia patients. I ripped off the idea from an old friend. The mugger ripped my purse off of me. Jane ripped off a lot of money. Somebody ripped my wallet off.
rip something off (of) something/somebody	to tear something away from someone or something (Of is usually retained before pronouns)	I ripped the cover off of the book accidentally. I ripped off the book cover.

rip something away (from something)	to tear or strip something away	Billy ripped the wrapping paper away from the box. He ripped away the paper.

rip something down	to tear something down (Alludes to something that has been posted or mounted)	The custodian ripped all the posters down at the end of the day. He ripped down the posters.

rip something in half	to tear something into two parts	Did you know that Ed can rip a telephone book in half? I can rip a newspaper in two.

rip something out of something/somebody	to tear something out of someone or something	The high priest ripped the beating heart out of the sacrificial victim. The priest ripped out the victim's heart.

rip something up	to take something up by force and remove it (Usually refers to something on the floor or ground, such as carpeting or pavement)	They are going to rip all the broken sidewalk up. The workers ripped up the pavement and loaded the pieces into a truck.
rip something/somebody up	to tear someone or something into bits; to mutilate someone or something	Careful! That machine will rip you up if you fall in. I ripped up the contract and threw the pieces in the trash.

rip something/somebody apart	to tear someone or something apart into pieces	The automobile accident ripped the car apart. Don't rip apart the newspaper!

rip something/somebody to something	to criticize someone or something mercilessly	The critics ripped Gerald to pieces even though the audience just loved his show. They ripped the whole production to pieces.
rip something/somebody to something	to tear someone or something into small pieces, expressed as bits, pieces, shreds, etc.	If you fall into that lawn mower, it will rip you to pieces. The lawn mower ripped the newspaper to tiny bits.

ripen into something	to mature into something	This problem is going to ripen into a real crisis if we don't do something about it right now. The small matter ripened into a large problem in a short time.
ripen into something	to ripen and become something recognizable	This little green ball will ripen into an apple.

ripple of !

rise to !

risk something on something/somebody	to chance losing something on someone or something	I wouldn't risk any money on him. He's a poor credit risk. Don't risk your life on his being there to help you.

rival somebody in something	to have a quality or status that is comparable to that of someone else	I would say that Jane rivals Dave in the ability to find the essential elements of a problem and deal with them swiftly. No one rivals Ted in pitching a baseball.

rivet on something/somebody !
rivet something on(to) something	to attach something to something with rivets	The pockets of these jeans are riveted onto the body of the pants. You should rivet on this part of the frame to the wall.

roam about	to wander or range about freely	Stay where you are and don't roam about. I'm too tired to roam around very much.

roar at something/somebody	to bellow or bawl at someone or something	Don't roar at me! Control your temper. The lion roared at the hyena, who ran off.
roar at something/somebody	to laugh very hard at someone or something	The audience roared at the clown. The children roared at Dad's jokes.

roar away	to speed away, making a loud clamor	The car roared away into the night with tires screeching. The train roared away, carrying Andy to Canada.

roar something out	to bellow something out loudly	Walter roared his protest out so everyone knew how he felt. Jane roared out her criticism.

rob somebody of something	to deprive someone of something, not necessarily by theft	What you have done has robbed me of my dignity! If you do that, you will rob yourself of your future.

rock around	to tilt or totter about	The boat rocked around, tossing the passengers to and fro. The road was bumpy and the huge car rocked around.

rock bottom	if you are at rock bottom, you are the most unhappy you have ever been in your life I'd never felt so depressed in my life - I was at rock bottom - so I started drinking	After Carly left me I hit rock bottom.
rock bottom	the lowest possible level	The morale of prison officers is at rock bottom. The president's opinion poll ratings have hit rock bottom.

rock somebody to something	to help someone, usually an infant, get to sleep by rocking in a rocking chair, cradle, or carriage	It is best to rock the baby to sleep after you feed her. Somehow she learned to rock herself to sleep.

rocket (in)to something	[for a projectile] to ascend into the sky or into space; [for something] to shoot rapidly into something	The space shuttle rocketed into space. The locomotive rocketed into the darkness.
rocket (in)to something	[for someone] to ascend rapidly into something, such as fame or prominence	Jill rocketed into prominence after her spectacular performance on the guitar. She will undoubtedly rocket to success.

roll back	to reduce or remove	The government wants to ROLL BACK the freedom of the press.
roll back	to retreat	The army ROLLED BACK when they came under attack.

roll in	to arrive in large numbers, for military vehicles	The tanks ROLLED IN and took control of the capital city.
roll in	to arrive somewhere, especially if late	They ROLLED IN very drunk at three o'clock in the morning.
roll in	to arrive in great numbers/ quantity	He thinks that if he opens a restaurant, people will just roll in automatically.

roll on	when something continues to happen	The competition ROLLED ON despite the administrative problems.
roll on	said when you can't wait for something nice in the future	Roll on Friday! It's been a dreadful week.

roll out	to launch or introduce a new product, initiative, etc.	The company ROLLED OUT its takeover plans last week.

roll up	to appear in large numbers for an event	Thousands ROLLED UP to see the stars at the film premiere.
roll up	an imperative used to attract people to a public event	Roll up! Come and see the circus tonight.

roll with !

roll/trip off !

romp around	to run and bounce around playfully	The horses were in the meadow, romping around in the crisp autumn air. The children need to get out and romp around.

romp in	to easily	In the first race, the favourite ROMPED IN.

romp on somebody	to beat or win over, as in a sports contest	Our team romped on our opponents and beat them 10 to We romped all over them.
romp on somebody	to scold someone	The teacher romped on the students for their behavior. He romped all over all of them.

romp through	to do something easily or quickly	We ROMPED THROUGH the tasks because they were so simple.
romp through something	to run through something fast and playfully	The conductor romped through the slow movement of the symphony as if it were a march. The cast romped through the last act, knowing that the play would be closed that very night.

room for

room in	to keep a mother and baby together after the birth	Nowadays, most hospitals have a policy of ROOMING IN mothers and their babies.

room together	[for two or more people] to share a room, as in a college dormitory	Sarah and I roomed together in college. We don't want to room together anymore.

room with somebody	to share a room with someone, as in college	I need someone to room with me next year. No one wants to room with Kelly.

root about	to look in a place to try to find something	He ROOTED ABOUT in his briefcase, trying to find a pen.

root around	to look in a place to try to find something	I ROOTED AROUND my flat trying to find the letter.
root around (for something)	to dig or shuffle in or through something, looking for something	Alice rooted around in her desk drawer for a pen. I'll root around here and see if I can find it.

root for	to support	Everyone was ROOTING FOR Arsenal to win the Champions League.
root for somebody/something	to support or encourage a person or team	I always root for the home team. When you take the test tomorrow, we'll be rooting for you. Usage notes: often used when talking about a sports competition.
root for something/somebody	to cheer and encourage someone or something	Are you rooting for anyone in particular, or are you just shouting because you're excited? I'm rooting for the home team.the root of the matter Go to the crux of the matter.

root out	to find the source of a problem and remove it	They are trying to ROOT OUT the troublemakers.
root out	to look for and find	The police ROOTED OUT the informer.
root out something	to find and remove a problem	She promises to root out corruption in state government. Retreating forces can blend into the landscape, making it more difficult to root them out.
root something out	to get rid of something completely; to destroy something to its roots or core	No government will ever root out crime completely. The principal wants to root out troublemakers at the local school.
root something/somebody out of something	to seek and remove someone or something from something or some place; to seek to discover or bring something to light	The committee wanted to root all the lazy people out of the club. The manager rooted out all the deadwood.

root something in something	to start a plant growing roots in something	I tried to root the plants in sand, but they died. You have to root this kind of tree in very rich soil.

root something up	[for a pig] to find something in the ground by digging with its nose	The pigs will root your plants up if they get out of their pen. The pigs will root up your plants if they get out of their pen.
root up	to dig a plant out of the ground	He ROOTED UP the plants and replanted them.

rope in	to get somebody to help	The teacher ROPED her students IN to carry her stuff when she had to change classroom.
rope in somebody/something	to persuade a person or group to do something	They're running ads that they hope will rope in the undecided voters. Once they're interested in the product, we try to rope them in and sell it to them. Usage notes: also used in the form rope someone into doing something: He roped me into helping him clean up the yard.

rope somebody into doing something	to persuade or trick someone into doing something	I don't know who roped me into doing this, but I don't want to do it. See if you can rope somebody into taking this to the post office.
rope somebody into something	to cause someone to get involved in some project	She's always trying to rope me into her club. Let's rope in someone to help with cleaning up.

rope somebody or an animal up	to tie someone or an animal up with a rope	Rope this guy up tight so he won't get away. The cowboy roped up the steer.

rope something off	to isolate something with a rope barrier	The police roped the scene of the accident off. The police roped off the scene of the accident.

rope something together	to tie or bind up a thing or things with rope	Rope this carton together and put it in the trunk of the car. Rope together these two packages and take them to the truck.

rot away	to decompose; to decompose and fall away	The fallen trees rotted away and surrendered their nutrients to the soil. As the wood rotted away, it became rich humus.

rot off	to decompose	If you don't clean and repaint that old windowsill, it will rot off. A few old branches finally rotted off, but the ancient tree looked as if it would survive the wet spell.

rotate on something	to spin on something; to pivot on something	This wheel rotates on this little red jewel on the main frame of the watch. The record rotates on this device, which is called a turntable.

rough up	to assault	The mugger ROUGHED him UP when he refused to hand his wallet over.
rough up	to hurt physically	When the cops arrived, they saw that the man had been roughed up a bit.

round off	to finish something in a satisfactory manner	Winning the FA Cup ROUNDED OFF a wonderful season for Arsenal.

rouse somebody from something	to awaken someone from something; to cause someone to come out of something	I roused Tom from his nap and sent him on his way. We could not rouse her from her deep sleep.

rouse somebody out of something	to awaken someone out of a state, such as sleep	It was almost impossible to rouse George out of his sleep. They could not rouse us out of our drowsy state.

rouse somebody to something	to stir someone to something	I will rouse the workers to action. They will work or have to find other jobs. The speech by the president roused the citizens to action.

roust somebody out of something	to force someone out of something	Bob's brother rousted him out of bed just in time for the school bus. He rousted out his brother.

rout something/somebody out of some place	to remove someone or something from some place by force	The soldiers routed the snipers out of the deserted buildings. They routed out the snipers.

route something/somebody around something	to send someone or something on a path that avoids something	The travel agent routed us around the congestion of the big city. Due to the storm, they routed the trains around the fallen bridge.

row (something/somebody) out to something	to carry someone or something in a rowboat from the shore out to something	Will you row me out to the island? I rowed out all the visitors to the little island.
row back	to retreat from a position	The prime minister refused to ROW BACK and lost the vote.

rub along	to have a reasonably good relationship	They're not friends, but we RUB ALONG.

rub down	to dry or clean something with a cloth	She RUBBED the horse DOWN with a towel after riding it.
rub down	to massage or rub someone to help them relax	The trainer RUBBED her DOWN after the race.

rub elbows (with somebody)	to associate with someone; to work closely with someone (No physical contact is involved)	I don't care to rub elbows with someone who acts like that! I rub shoulders with John at work. We are good friends.
rub elbows with somebody	to meet or be with someone socially rub shoulders with somebody	As Ms Quasebarth's personal assistant, Celia has rubbed elbows with singers and DJ's and even presidents.

rub in	to apply a substance like cream or ointment and rub it until it is absorbed	He applied the steroid cream and RUBBED it IN.
rub it in	to emphasise how bad a situation is to make someone feel worse	Even though the minister had resigned, the press RUBBED IT IN by publishing more details of the scandal.
rub in/into !

rub off	to transmit to someone	After hanging out with Hans for the past year, I can say that his love of bratwurst has rubbed off on me.
rub off on	to pass a quality or characteristic to people	His enthusiasm RUBS OFF ON everyone around him.

rub out	to delete ink or pencil with an eraser	He RUBBED OUT the figure and wrote the correct one in.
rub out	to kill	The gangsters RUBBED him OUT for stealing from them.

rub with somebody !

rub up against	touch someone in a sensual or sexual way	The cat RUBBED UP AGAINST my leg purring.

rub up on	to revise	I need to RUB UP ON my Portuguese before I go to Brazil.

ruffle something up	to raise something, such as feathers, up or outward	The bird ruffled its feathers up and started to preen. It ruffled up its feathers.

ruin of something/somebody	the cause of destruction; a failure	Your bad judgment will be the ruin of this company! The greedy politicians were the ruin of the old empire.

rule (somebody) with !

rule against something/somebody	to give a judgment against someone or something	The judge ruled against the prosecutor. The judge ruled against my motion.

rule of something/somebody !

rule on something	to give a decision or judgment about something	How long will it be before the court rules on your petition? The boss will rule on your request tomorrow.

rule out	to eliminate	The police ruled out political motives. We can't rule out revenge as a possible motive.
rule out	to exclude a possibility	The police have RULED OUT suicide and are treating it as a case of murder.
rule out something	to stop considering something as a possibility	My doctor has ruled out drinking tea or coffee. Let's see how much the trip will cost before we rule it out.
rule something/somebody out	to prevent, disqualify, overrule, or cancel someone or something	John's bad temper rules him out for the job. The rainy weather ruled out a picnic for the weekend.

rule over something/somebody	to serve as the boss or chief over someone or something	I guess you could say that the boss rules over me. The president of a democracy doesn't really rule over the country.

rule with !

ruminate about something	to ponder and think about something (Alludes to a cow, relaxing and chewing its cud, as if it is thinking)	He sat, ruminating about the events of the day, humming and eating peanuts. Let me ruminate on this a little bit.

rummage around (somewhere) (for something)	to move things about haphazardly while looking for something somewhere	Alice rummaged around in the drawer for a candy bar she had been saving. After she rummaged around for the candy bar, she found it. She rummaged around in the old trunk.

rummage through something	to move things about haphazardly while searching through something	I rummaged through my top drawer, looking for any two socks that matched. Mary spent some time rummaging through the toolbox before she found what she was looking for.

rumple something/somebody up	to bring disorder to someone ['s clothing] or something; to wrinkle someone or something	One of the little boys knocked another boy down and rumpled him up. He rumpled up Dan's shirt.

run (something) by (somebody)	to tell someone something; To let someone know about something	The Secretary of State ran the plan by the President.

run across (something)	to meet or find accidentally	I RAN ACROSS an old friend in the library.

run after	to chase

run around !

run away	to escape from a place or suddenly leave; to escape, fleehild ran away from home and has been missing for three days; to escape; leave; leave quickly without permission	He ran away from home when he was 16. The cat ran away from me. He ran away from home at the age of fourteen.
run away	to escape from people chasing you	He RAN AWAY from his attackers.

run to something !

run down	to hit a pedestrian with a vehicle	The minicab RAN him DOWN on the zebra crossing.
run down	to knock down, collide with; feel weak due to overwork
run down	to lose energy or power	You should only recharge the battery when it has fully RUN DOWN.

run dry	to be all used completely	We have been told the Social Security trust fund will run dry in a few more years because so many people will be retiring.

run for	to campaign for a position; to try to become elected as	She's thinking about RUNNING FOR the presidency. Bill Clinton ran for president twice, and both times he was elected.

run in	to arrest, take to police station for questioning; to imprison	They RAN him IN last night.
run in	to drive a new car carefully in order not to damage the engine	She RAN the car IN for a thousand miles.
run in	to insert	He RAN a graph IN next to the text.
run in	to pay a casual visit	We RAN IN and chatted for an hour.

run into	to cost	The project has RUN INTO millions of dollars without any prospect of a return on this investment.
run into	to meet by accident; to meet by chance	I RAN INTO James in a bar in the City on Friday. Guess who I ran into the other day? My math teacher from high school!
run into somebody/something	to meet unexpectedly	I ran into an old school-friend at the mall.
run into; bump into	to meet by accident or unexpectedly	Sophie ran into Maria at the shopping centre.

run off	to make photocopies	Could you RUN OFF two hundred copies of this report, please?
run off	to run away; to escape, flee	They ran off without paying the bill.

run on	to be powered by	The van RUNS ON diesel.

run out	to have none left	We ran out of shampoo so I had to wash my hair with soap.
run out	to run outside; become used up
run out of	to exhaust one's stock
run out of	to have no more of something	What a nuisance! I've run out of coffee. I'm afraid we ran out of milk and cookies.
run out of	to have none left	We've RUN OUT OF sugar; I'm going to the shops for some.
run out of	to have no more, to use up completely	I ran out of gas on the way to my aunt's house.
run out of something

run over	to exceed a time limit	The meeting RAN OVER by twenty minutes.
run over	to explain quickly	Could you RUN OVER that point again; I'm afraid I didn't quite understand it.
run over	to hit with a vehicle	The driver couldn't stop in time and RAN the fox OVER when it ran in front of his car.
run over	to overflow; study quickly; pass over, knock down
run over somebody/something	to drive a vehicle over a person or thing	I accidentally ran over your bicycle in the driveway.
run over/through something	to rehearse, review	Let's run over/through these lines one more time before the show.

run through	to practise a dramatic work like a play quickly	The cast RAN THROUGH the play the day before it opened to the public.
run through	to stab or wound deeply with a knife, sword, etc.	The musketeer RAN his enemy THROUGH with a sword and killed him.

run to	to go to someone for help	Whenever he gets into debt, he RUNS TO his parents for help.
run to	to have enough money to buy something, often negative	Things are a bit tight and won't RUN TO going abroad for a holiday.
run to	to include in things you like	His musical tastes RUN TO the Residents, who are hated by most people.

run up	to do or make something very quickly	He RAN UP a few examples for them to look at.
run up	to hoist, raise a flag	They RAN UP the Union Jack.
run up	to move quickly to where someone is	He RAN UP next to me and started shouting.
run up	to spend a lot of money on credit	He RAN UP a lot of bills at the hotel.
run up against	to encounter problems, often unexpected	They RAN UP AGAINST a lot of opposition to the construction.
run up against	to meet with difficulties
run up on	to approach someone without their knowing	Robert was sitting in his car and a guy RAN UP ON him and shot through the car but missed.

run with	to keep company, normally bad	She RUNS WITH some dodgy characters.

runt of !

rush at something/somebody	to run at or charge toward someone or something	The dog rushed at us and scared us to death. Mary rushed at the door, but it slammed shut before she got there.

rush for something	to hurry to something	All the people rushed for the exits when the game was over. We rushed for the picnic tables as soon as they said that lunch was ready.

rush in	to begin doing something without the proper preparation	Don't rush into this job without thinking it through. Mary rushed in without thinking.
rush in	to run or hurry into a thing or a place	Everyone rushed into the shelter when the rain started. They all rushed in at once.

rush into	to do something too quickly	They don't want to be RUSHED INTO giving an answer and have asked for more time.
rush somebody into something	to hurry someone into doing something	We rushed Harry into taking the job. Sally has always hated that dress. Sam rushed her into buying it.
rush something into print	to print up something hastily	The story was so timely that the newspaper editor rushed it into print without checking all the details. We will rush the book into print as soon as the author finishes.
rush something/somebody into something	to lead or carry someone or something into something or some place hurriedly	I rushed her into the hospital emergency room, and everything was soon all right. The nurse rushed in the emergency medical equipment.

rush off (from some place)	to hurry away from some place	I'm sorry, but I will have to rush off from this meeting before it's over. Mary had to rush off before the party was over.
rush something off (to something/somebody)	to send something quickly to someone or something	I will rush your order off to you immediately. I need to rush off this package to Walter.

rush on something	a large demand for something	There was a rush on bottled water during the drought. During the hot summer, there was a run on air conditioners.

rush out (of something)	to exit in a hurry	Everyone rushed out of the room at the same time. They rushed out because they smelled smoke.
rush something/somebody out of something	to lead or guide someone or something out of something or some place hurriedly	The ushers rushed everyone out of the church so they could clean the place before the next wedding. They rushed out another edition of the newspaper that afternoon.

rush somebody to the hospital	to take someone to the hospital very quickly	They had to rush her to the hospital because she had stopped breathing. We rushed Uncle Harry to the hospital after he complained of chest pains.
rush to something/somebody	to hurry to get to someone, something, or some event	I rushed to the injured man to try to help him. We all rushed to the office to see what had happened.

rush something through	to move something through some process or office in a hurry	He was in a hurry so we rushed his order through the shipping department. He asked us to rush it through.
rush something through	to pass something through a physical area rapidly	He rushed the ambulance through the gate to the stadium. Strong blowers rushed many cubic feet of air through the ductwork into all the rooms.
rush through something	to hurry to get something finished; to race through something	Please don't rush through this business. Get it right. Timmy rushed through dinner so he could go out and play.

rust away	to dissolve away into rust	In a few years, this car will rust away if you don't take care of it. The bridge is rusting away, little by little.

rust out	to develop holes or weak places owing to rust	Our hot water heater rusted out and flooded the basement.

rustle up something	to make or get something quickly	Instead of eating out, she rustled up a romantic little dinner. They want $100 by tomorrow, and I can't rustle that amount up so quickly.
rustle up something	to manage to prepare a meal, perhaps on short notice	I think I can rustle something up for dinner. Please rustle up something to eat.


sack out	to go to bed or go to sleep	It's time for me to sack out. Let's sack out early tonight. You can bring your sleeping bags and sack out on the living room floor.

sack something up	to put something into bags or sacks	Please sack the groceries up and put them in the cart. I will sack up your groceries.

sacrifice something on !

saddle somebody with something/somebody	to burden someone with someone or something undesirable, annoying, or difficult to deal with	I apologize for saddling you with my young cousin all day. I didn't mean to saddle you with my problems.
saddle somebody/something with something	to give someone or something a difficult responsibility	Student aid often comes as loans, which can saddle students with debt for years. I hope I'm not going to be saddled with all the cooking on this vacation. The company was saddled with many lawsuits.

saddle up	to mount one's horse and sit in the saddle	The cowboys saddled up and took off after the rustlers.
saddle up	to prepare one's horse for riding by putting a saddle on it	Let's saddle up and go for a ride.

safe from something/somebody

safeguard against something/somebody	to protect against someone or something	We will try to safeguard against accidents. How can I safeguard against prowlers?
safeguard something/somebody against something/somebody	to protect someone or something against someone or something	We will take action that will safeguard you against a recurrence of the unpleasantness. I will safeguard my family against the prowler.

sag away (from something)	to settle or droop down or away	The cloth sagged away from the edge of the table.

sag down	to droop downward	The branch sagged down and nearly touched the ground. When the rain got the drapes wet, they sagged down and touched the floor.

sag under something	to droop under the burden of something	The porch roof sagged under the weight of the snow. The springs of the car sagged under the weight of all the passengers.

sail (right) through something	to get through a procedure, evaluation, or vote quickly and easily	The proposal sailed through the committee with no debate. I hope that this matter sails through quickly.
sail (right) through something	to go through something very quickly and easily	The kids just sailed right through the ice cream and cake. There was not a bit left. You have sailed through your allowance already.
sail (right) through something	to travel through something in a boat or ship	The line of boats sailed right through the Grenadines in the daylight hours. We sailed through the narrows without a pilot.
sail through	to finish an exam, test, interview, easily	John sailed through his Math exam.
sail through something	to easily succeed in something	The new voting machines sailed through their first election day test last Tuesday.
sail through something	to go quickly and smoothly through something	In the early evening light, we watched bats sail through the air, scooping up insects.

sail against something	to operate a boat or ship, so as to move against the wind	It takes skill and training to sail against the wind. The huge cruise ship sailed against the wind all the way to St. Thomas.

sail along (something)	to travel on a course in a boat or plane	The huge white ship sailed along the Amazon River slowly and peacefully. The boat sailed along peacefully.

sail around	to travel by water in a boat or ship	We sailed around for about an hour and then went back to the shore. Let's go out and sail around before dinner.

sail to !

sail for some place	to depart in a boat or ship for some place	This ship sails for Bridgetown, Barbados, at noon today. We will sail for home early in the morning.

sail from some place to some place else	to move or travel from one place to another in a boat or ship	We sailed from San Juan to Acapulco. The ship sailed from its home port to Baltimore overnight.

sail in (to something)	to move or proceed into something or some place gracefully or without resistance	She sailed into the room wearing a flowing gown. Three young maidens sailed into the room before the door closed.
sail in (to something)	to travel into something or some place in a boat or ship	We sailed into the harbor nearly an hour late. We sailed in at noon.

sail into somebody	to attack someone; to chastise someone (Based on sail into someone or something)	The angry coach sailed into the players. The teacher sailed into Timmy for breaking the window.
